text_after_cleaning,text,tweet_id
oscar makamu na dj mfundhisi dancing to buku ya vutomi ka gcr fm,Oscar Makamu na Dj Mfundhisi Dancing to Buku ya Vutomi ka GCR FM #OscarMakamu #TsongaDrive #Djmfundhisi https://t.co/RArzpFkQhO,1305083224096464896
this guy wa uhuru otla roba piaano,This guy wa Uhuru Otla roba piaano,439862141890617345
a giyani ka hisa kambe hi r u nga kota ku titimula byala bya nghena nyama na yona wa oxa kwala mopani guest house,"A Giyani ka hisa, Kambe hi R50 u nga kota ku titimula, byala bya nghena, nyama na yona wa oxa kwala Mopani Guest House... https://t.co/w4W0CsG7T1",1368177166177943571
loko ini ba niku ndla mgijimi swa serious,@Syrinx_SA loko ini ba niku ndla mgijimi swa serious,421618089709826048
swi swa kona swi complicated,Swi swa kona Swi complicated https://t.co/2gxTbY7q6F,678240323399716864
leyi yo lava munhu aya jika dan na va mbambamencisi akuma ti beer nyana ata kota ku cina kahle,Leyi yo lava munhu Aya jika Dan na va mbamba-mencisi Akuma ti beer nyana Ata Kota ku cina kahle🍺🍺🍺🍻🍻🍻🍻🍻😋😋😋😋😋👌👌👌👌👌 https://t.co/KI0MeMPUss,1288744201753157634
mata minga kholi hi munhu hey,Mata minga kholi hi munhu hey.... https://t.co/bdKibipMd9,1297128970882879488
lol eya rt aahhse lexa hina ula kuxi kholela,"Lol eya RT @Gaddwes: @Ursula_Joy aahh,se lexa hina ula kuxi kholela??",481491333702762496
a ku na munhu wa munhu,A ku na munhu wa munhu,1393735509206343682
ni send xidada sweswi,Ni send xidada sweswi https://t.co/MQluSe7eSb,1412832226417459201
shawela ya around giyani or gauteng,@tsakani66029700 @molwantwa_sambo Shawela ya around giyani or Gauteng??,1287990536910102534
anitiivi wa ta e giyani mundzuku,"Anitiivi. ""@Mahuntsu: @MoerSkont wa ta e Giyani mundzuku?""",153166782306320384
lunwe rt mara madi aya difha thilol nga maanda,"""@IamObree: Lunwe RT @Dakalo_dee: Mara Madi aya difha thi☺""lol nga maanda",377874667429961728
vhele babani pongo kuri hiku a mi va tivi hinkwavo,@KhanyisaPongo12 Vhele babani pongo kuri hiku a mi va tivi hinkwavo,1419605660220731392
giyani ku lava hi decemberhita vuya kahle hi wisa maltown,"Giyani ku lava hi December,hita vuya kahle hi wisa maltown",1147595980809936896
lol hahahaha na kwala ka twitter wa kumeka thefakevongan vaxavisa kwini xitolo xakona ntaya xava,"Lol hahahaha na kwala Ka Twitter wa kumeka ""@ReelieN: thefakevongan vaxavisa kwini xitolo xakona ntaya xava?""",454669843070210049
wa nyanyula sesi hi chava nwina,@LamiezHolworthy wa nyanyula Sesi #Get2GetherExperience Hi Chava nwina,1269022609800343552
na ha hlamalini ehh matsonga hi hume ndlelen straight,Na ha hlamalini ehh Matsonga hi hume ndlelen straight #Gongomela https://t.co/mObRAYrXjo,1247637565001383937
lol swi personal leswi seni mus,@NyikoMabZ lol swi personal leswi seni mus,552589712922529793
amiyivi hi ta vanhu moes ahilak tenga,Amiyivi hi #tag ta vanhu moes ahilak tenga 😂😂😂😂😂 https://t.co/ZVZjOGKVfl,1038085244308660224
ndo rabela nwana wa mma,@Olani_designs ndo rabela nwana wa mma,303353807063105536
nlava ku rhurha niya tshama a switandini ka namba,Nlava ku rhurha niya tshama a switandini Ka namba😭😭😭😭😭😭😭🔥🔥🔥🔥🔥🔥,945040778178555904
ivi nrhelelisa hi cool time,@Michelle_Tumi22 ivi nrhelelisa hi cool time. 🙌,763326638109097985
mara i mani a ni rhandzaku laha ka tweet,Mara I mani a ni rhandzaku laha ka tweet,413619564153671680
n xa dlaya rt naxi tiva n xi randziwa ngofu rt ni cont,!!!!!!RT @hlolo4pearl: N xa dlaya RT @KGOTOKI: Naxi tiva n xi randziwa ngofu RT @hlolo4pearl: Ni (cont) http://t.co/rb0LynI7b1,370167919675994112
haaaa nam misa ka,Haaaa nam misa ka @can_sunny @HloolanSiweya ...,353877258554966016
kha di ima kha leneliya mbifho nga zwigubu zwau kelela madi,kha di ima kha leneliya: Mbifho nga zwigubu zwau kelela madi #Period,274117214376972288
wativa a ni si tshama ni vona mlungu eka queue ya capitec,Wativa a ni si tshama ni vona mlungu eka queue ya Capitec. 🤔🤔🤔 https://t.co/eF2NIBxwSQ,1177595135783309312
leswi ani khudzeherisa swona earlier mara loko nik nzama ku tlela sweswi swi tsandzela lee,Leswi ani khudzeherisa swona earlier mara loko nik nzama ku tlela sweswi swi tsandzela lee,420578587503501312
leri risimu i ra ni,@NwaNyango @Mathebuladp #Ramani # leri risimu i ra @XolanWaleKenhuk Ni 100%,1062585359865909248
ll tanan ka radi tsnga,"? ""@HilarioussDude: @abcrackworldwid l0l tanan ka radi0 ts0nga""",447828541565313024
ndzhengha lowunene vahaxi va ek hi swinwe ni ri giyani ni mi rhandzetela ngopfu sponono,"#326thwii . Ndzhengha lowunene vahaxi va EK. Hi swinwe ni ri Giyani, ni mi rhandzetela ngopfu sponono @NwaNyango @quintonizer @Djsoulcrusher @Munghana",1277591671493050371
anik swi vona hi meh ntsenana closure,@Fortunate_TF 😂😂 Anik swi vona hi meh ntsena😩😩na closure,1289617022599548928
clinic keh mahaka yo fola dyi line ka u vabya hiy nwani department of health,@Criseld_Ntsako @PHUPHU_pillar Clinic keh. Mahaka yo fola dyi line ka u vabya hiy nwani. (Department of Health),1277556852948074508
swi ta njhani ka maseve uni hleva ka nuna wa minaaheeehaaa xivurile nwadovaneeee,"Swi ta njhani ka maseve uni hleva ka nuna wa mina,aheeehaaa xivurile Nwa-Dovaneeee #yimbelering",442342802757025793
hina nwina sesi ka nongonoko wa hi le ku ti phineni swinene kusuka la giyani ati f,"@ChaukeMathilda hina nwina sesi ka nongonoko wa #MlfmTop30 @Munghana, hi le ku ti phineni swinene kusuka la Giyani ati F",1259035621844230145
benny mayengani xavulavula strt xithemendhela joe shirimini ni gina tsaka soo,Benny Mayengani xavulavula str8t Xithemendhela Joe Shirimini ni gina tsaka soo👌👌👌👌 #PresidentMayenganiWaVulavula,990675027367481344
its my baby saying ka mama mi sasekini,It’s my baby saying “ka mama mi sasekini”🥰 https://t.co/KRS1DDuqTI,1360644942457155587
blondies eating house kasini yanga nga hafha lol gai na,Blondies eating house kasini yanga nga hafha @DJ_MACRO_BASE: @house_gig lol gai na,432058726003277824
lol rt nkombela ku tiseriwa ti hotwings rt rocking that long red dress ka hisa giyani,"Lol RT @Poplos13: Nkombela ku tiseriwa ti hotwings RT""@Ursula_Joy: Rocking that long red dress #FreshAirAllDay, ka hisa Giyani !""",415128630533304320
ja swi fikile leswa ti ipad mini kwahalani,Ja “@Mahuntsu: @Benni23 Swi fikile leswa ti iPad mini kwahalani?”,278188151867047936
a va niki vanhu mali nwinooo mhe ni ti dyela ya mina xoo,"@phaphamamlfm A va niki vanhu mali nwinooo, mhe ni ti dyela ya mina xoo",1268383588162179073
lol ayi aya tlela phela ari hleketa ku hita replya hi ti pic na hina lol buhwahaha malume mi gay nwina period,Lol ayi aya tlela... Phela ari hleketa ku hita replya hi ti pic na hina @CHABBY_11: @Marks_Nkuna LOL buhwahaha Malume mi Gay nwina! Period!,445681389535768577
kumbe hita pusha swa vukati wunwani na wunwani akha a tshama ka vona,@Marhandzakutiv1 😅😅 kumbe hita push(a) swa vukati wunwani na wunwani akha a tshama ka vona,1459828415129862153
va ta hi dlaya,@OfficialMagigi Va ta hi dlaya,1407409433961971713
hulisani nuna wa rendani,"@TheBlackElton Hulisani, nuna wa Rendani",1342859678267682816
mhinsi yi kume rhambu,@Ronnymiyambo Mhinsi yi kume rhambu,1505470370740154370
ani twe ku hiya hola hi ti kasi nkulunkulu u ngi zwilewoke up real nice today,Ani twe ku hiya hola hi ti 22 kasi Nkulunkulu u ngi zwile.woke up real nice today https://t.co/tb3OPZFEjb,943472986975342597
se nyoka yi crashisa space,Se nyoka yi crashisa space @___yolanda,1425901454137626625
na mi twa mafuyatha masandawana mi na makolo ka,@SlShibambu @KaizerChiefs Na mi twa mafuyatha. Masandawana mi na makolo ka,1299327671340609540
obula nwana wa mkalaha,@KOOLEST_VEE obula nwana wa mkalaha,354682864849264640
hiswinwe niri kwala ka peninghotsa village zone,@RealThembzana hiswinwe niri Kwala ka peninghotsa village zone2,797550004110028800
i bumped into vinyi va xilungu not so long a dorobeni,I bumped into Vinyi Va xilungu not so long a dorobeni @E_xcelsior,1208754032430534656
meh ni rhumele hi monday ka malulekeveco za songs from different artists ka subject dzumba na mina,Meh ni rhumele hi Monday ka malulekeve@sabc.co za 10 songs from different artists ka subject Dzumba Na Mina @NtimbanaWesley @Munghana,880037242328293377
hi le ku joleni wa ni vona musi,@Bafana_masocha Hi le ku joleni wa ni vona musi 🤣🤣🤣,1460894019672842245
niri min nga izwi vhathu,Niri min nga izwi vhathu?? http://t.co/yTNn5J4HIW,392729945241165825
va xupuriwini va nwa milomo,Va xupuriwini va n'wa milomo😅😂,1557447824907837441
hi dya joy hina makhosiloko u ri na mbilu ya ice yi ta noka namuntlha,@3DCommentator @djmatt_mc @Munghana #EtimbaleniTamintlangu Hi dya 'joy' hina makhosi.Loko u ri na mbilu ya 'ice' yi ta n'oka namuntlha. #50Annversery #9Points_gap,1216360187117948928
ubva ha matsa phuḽamulenze nga vhudzulo,@Munghana @ManingiWaNtamu @MorganShibambu #SisimukaUvangama ubva Ha Matsa Phuḽamulenze nga vhudzulo 🔥,1533319750956498944
hina ahi phuntisiwi ku phuntisiwa hi mivhexa evooo,"'Hina ahi phuntisiwi, ku phuntisiwa hi mivhexa? Evooo!' 🤣🤣🤣🤣",1366091137770008576
axiswi tshikele na ntirho xiku xi ya ku byi kandeni a kwazulu,@shongileVee Axiswi tshikele na Ntirho xiku xi ya ku byi kandeni a Kwazulu,1209407636409593856
sars app yilava inga nyengangi hi break axikolweni ‍️,SARS app yilava inga nyengangi hi break axikolweni 🙆🏽‍♂️,1544553734948241411
xinjhani lexi l nga mbariwa nhlokweni,Xinjhani Lexi l nga mbariwa nhlokweni https://t.co/MadUtFMqRn,784420141664731136
sunday ya kahle ni vuya a kereken,Sunday ya kahle ni vuya a kereken😋 https://t.co/riAb85bXRG,1173230416465149952
hee vava vanhu vana mali yerrrrr hi swinwe la ka mayephu,"Hee vava @djmatt_mc vanhu vana mali yerrrrr 😂😂😂😂 @Munghana, hi swinwe la ka Mayephu",1266729628535853059
kuri lwaswi tiva ku loko wo borheka lwaku zoza,@Jackymaluleke kuri lwaswi tiva ku loko wo borheka lwaku Zoza,434395215873732608
ti nyungumbyisi hi ndhavuko wa wena eka va matiko,Ti nyungumbyisi Hi Ndhavuko wa wena Eka Va matiko ❤❤ #TsongaSauce https://t.co/ckm6Dq3sOh,1017355180680142850
ka dzumeri ikule shem,@rntshuxeko 😂😂😂😂ka dzumeri ikule shem,1177996335091466240
ka tika hosi ya mina,@MxolisiBob Ka tika Hosi ya mina,1487887162989330443
leswo any time s tea time yet cell c mo yivela ayi tirhisiwi ka,@Nhlamu_Bosto leswo any time s tea time yet cell c mo yivela.... ayi tirhisiwi ka...,420658655965757440
se hi yime ku lungha i mani a majaku rhijisrara minga ni siyi ️ hi swinwe ni ri la giyani sec f vahaxi va mina vo rhandzeka,@326Thwii . Se hi yime ku lungha . i mani a majaku rhijisrara?? Minga ni siyi. ☝️ @BongiWil @NwaNyango @quintonizer @Munghana hi swinwe ni ri la Giyani sec F vahaxi va mina vo rhandzeka,1263094757359644672
tick tock how far ntapfa ni hlamba,@lee_mhlongo22 Tick tock. How far ntapfa ni hlamba😂😂,1017784788478902272
vukanyi a ni nwi bt makanyi na dya na jamu ya kona,"@KurhulaMashele vukanyi a ni nwi bt makanyi na dya na jamu ya kona,",299516199874748416
lol a vana order vanhu va ndhawu liya,@Thomas34706610 Lol a vana order vanhu va ndhawu liya 😂😂,1339511102711996419
nda dala nga track hei,@Thularz_ nda dala nga track hei,419687515076194304
vho madiba vha khou tou di phina nga bola namusi no twa musi skeem,"@MrVynylSA vho Madiba vha khou tou di phina nga Bola namusi , no twa musi skeem",326787045504741378
yeboni tele hi yenabyihlangi byaka hina bya swi kota hinkwaswo uze unwi vona sun glen akha a cina nghona leyi,"Yebo!!!Ni tele hi yena,byihlangi byaka hina bya swi kota hinkwaswo""@nkhavisto: @Hazelsolani Uze unwi vona Sun glen akha a cina nghona leyi""",442342399348850688
mi nga kwata kwati maseve ani vanhu va lo tirha maseve hayeee,Mi nga kwata kwati maseve ani? Vanhu va lo tirha maseve hayeee,552715028932358145
mina ni tshama niri xap big boy wena,@BickyMahungu mina ni tshama niri xap Big Boy wena?,417676370538659840
lol u mphe bbm pin do u taluchedza heichitori cho lapfesatanwe u nga nthusa nda muwana murahu,"@riccadoo lol u mphe BBM pin do u taluchedza hei,chitori cho lapfesa,tanwe u nga nthusa nda muwana murahu",353646465949761538
ongathi ndi nga kbamba ndi kyeke ndikhumbule,@nozingazi ongathi ndi nga k'bamba ndi k'yeke!!! NdiK'humbule!!!,446910578364514304
ndawin makhelwani ndawini makheeeamiyivonangi mbyana ya nga nah ♪♬♬,"Ndawin makhelwani, ndawini makheee,amiyivonangi mbyana ya nga nah??? ♪♬♬",459941526903484416
volava kuhi hlekisa hi vanhu skonny,@Dephney81421164 @queenposh21 Volava kuhi hlekisa hi vanhu skonny,1481482611209953280
xikolo xoho kule ku pasiweni na vudlhakuta bya so,Xikolo xoho kule ku pasiweni na vudlhakuta bya so? https://t.co/F6SuXsuRkR,1445484960668741641
mata iku munhu wa kona manw tiva thats why,Mata iku munhu wa kona manw tiva that's why 😥 https://t.co/JGjbu17oOS,1013894804353245190
kasi nta rhunga tingani nta tirhisa ya last,Kasi nta rhunga tingani. ..nta tirhisa ya last😂😂😂😂 https://t.co/MpOaHBw5uM,773312499982667777
no ahiyona kuna ya xikolo yi ngale acornhoek timbavati,@PapaWaHlayiseko No ahiyona Kuna ya xikolo yi ngale acornhoek (Timbavati),1419014521146982402
ahi hlanganeni esukani primary school hita kuma dyondzo leyi faneleka,Ahi hlanganeni eSukani Primary School hita kuma dyondzo leyi faneleka 💦💦 https://t.co/OWrqx9Jj9h,1196802027357196289
ina phela ni kome kuxwa,@Nyiko_S ina phela ni kome kuxwa,483295577879642112
esh wata ni jike manombe ni ya xi check namuntlha a xi nga ri kona,@real_LSG Esh wata ni jike Manombe ni ya xi check namuntlha a xi nga ri kona😫,1246049577683353600
nga tevhelwe khaladzi hoyu,@RonewaKone #FollowBackVendaFolks nga tevhelwe khaladzi hoyu,353613937792655360
lol na nne ndınacho ndo takula wa mukomana wanga,@Pfano_Duncan lol na nne ndınacho ndo takula wa mukomana wanga,384663213910290432
kopa link ya rt,Kopa link ya #WeGone RT@_Dee_Exclusive: @iamorza ;),383323829495672832
se uriyin na phela hi mhaka ya mina,@VonahP se uriyin na phela hi mhaka ya mina,413633238788485120
nwa rikakanwa ndhove niwa macevele,"@Gajeni_ N’wa rikaka,n’wa Ndhove niwa macevele",1431209308042276866
lmao wata wena awuna dankie anaha ku xaveli leswi aniku ntaku xavela,@Syrinx_SA lmao wata wena awuna dankie anaha ku xaveli leswi aniku ntaku xavela,421388643463606272
uamba unga nazwino ene ukhwine ndomu vhudza uri ari ndi mufare t a hana ka jelwa,"Uamba unga nazwino ene ukhwine ""@iMaluta: Ndomu vhudza uri ari ndi mufare t a hana ""@LivhuMuthelo: Ka jelwa..""",415466303915560961
problem ni hava na number ya wena ntshama nkha nhlangana na olady na tyma mara wena ani ngak voni,@MisS_LanGuu problem ni hava na number ya wena ntshama nkha nhlangana na Olady na tyma mara wena ani ngak voni,688802920939270144
a giyani ka nandzika hi nga hembelani,A Giyani ka nandzika. Hi nga hembelani 😩😭🔥,1208690078362537985
haaa wa cina ka hloni yeses undla swonoo,"Haaa wa cina ka Hloni, yeses undla swonoo 🔥🔥🔥🔥 https://t.co/pbw2gC9xcZ",951529465196236800
w nwu vona mara,W n’wu vona mara😂 https://t.co/ODZu2Guor9,1056185801233571841
today weather yoh yita hi dlayisa malanga,Today weather yoh! Yita hi dlayisa malanga,704177927869612032
ninga yiva sofa ni chela xkwamen,Ninga yiva sofa ni chela xkwamen?😂😂 https://t.co/5z0hxvNQsL,1017329186720157702
inhlekani vahaxi na vaseketeri va nongonoko lowu wa hina hi swinwe ni ri kwala giyani at f,@326Thwii inhlekani vahaxi na vaseketeri va nongonoko lowu wa hina. Hi swinwe ni ri kwala Giyani at F. @NwaNyango @BongiWil @nzianeg,1252585710990876673
a va hi byeli,@Cansee_em 🤣 🤣 🤣 🤣 A va hi byeli,1322173961573191682
ni ntamelanini ntamelanimashudu mavhi singing,"Ni ntamelani,ni ntamelani..........mashudu mavhi (singing).",411895800206471168
swi borha lako u xava stand hi k lok u fika u kuma ku xina nhlangasi na tshemba ni vulavula na vatswatsi,Swi borha lako u xava stand hi 50k lok u fika u kuma ku xina nhlangasi 🤔 Na tshemba ni vulavula na vatswatsi.,1308939591026724864
lol uta biwa hi tackle,@glenrikhotso Lol uta biwa hi tackle,347598192357040128
guys mara swi endla hi yini loko u rhandzana na munhu vaka vona vaku mihambana eish swani borha haaa,Guys mara swi endla hi yini loko u rhandzana na munhu vaka vona vaku mihambana eish swani borha haaa,419338011290374144
lol se ninge pfumeli sweswoni kanetela lee,@kuli_mash Lol se ninge pfumeli sweswo..ni kanetela lee😂😂,1068429289325060098
milava hi hindiwa hi vukati,Milava hi Hindiwa hi vukati? https://t.co/bnlXNMBrKA,668490664146042880
yi ta ti kuma yi ri ka number,@Pfuxani Yi ta ti kuma yi ri ka number 16,1331321554945404928
ni pfuxa eka rivala eka makoshakusuka la majeje,@ManingiWaNtamu ni pfuxa @PanicKaKhashani @stevenrikhotso5 eka Rivala @Blozzar_Swangy eka Makosha.kusuka la Majeje 3 @SiphoWaMLFM @Munghana,887137848218046464
thoyandou ndi hune nda kou ya hone,Thoyandou ndi hune nda kou ya hone,390409524055916545
lol wuuu shame wativa anse tshama nivona swilo swo saseka ku fana a wona ma kahle ma mina,"@nkhavisto lol wuuu shame, wativa anse tshama nivona swilo swo saseka ku fana a wona. Ma kahle ma mina",851133583058243584
kha ri kondelele vhahashu mbilu dzo dala nga dakalo ri tshi vhanda na zwanda zwashu ri tshi renda murena yesu,"Kha ri kondelele vhahashu, Mbilu dzo dala nga dakalo, Ri tshi vhanda na zwanda zwashu, Ri tshi renda Murena Yesu",1427731094263287815
wena u nga ni posa,Wena u nga ni posa😂 https://t.co/4dj54kjeS7,811306333123334149
ndo tou fa nga maseo,@ChichiTNel Ndo tou fa nga maseo🤣🤣🤣🤣🤣 https://t.co/Qc9rlRtGpr,1533171499447857152
multi tasking at its best | lulamamm kuri swa yini vele busy on d fne mi rivala ku u driving,"Multi tasking at its best |""@Posh_khoza: lulama_mm kuri swa yini vele, busy on d fne mi rivala ku u driving.""",370055829883719680
vakha va mitwa vata vuya ka nwina,@Mathwasa2 Vakha va mitwa vata vuya ka nwina😅😅,1481620493920788482
weave ya mashandaphaaa nyana,Weave ya maShandaphaaa nyana?,674540307820728320
serious la kolava munhu ati vonela malaria hey kakakakaka u vnaka uri xixevo ka tnatiya rhamba na maxaka,"Serious la kolava munhu ati vonela malaria hey ""@RidiculoussDude: kakakakaka! U v0naka uri xixevo ka t0na..tiya rhamba na maxaka""",415239941392986112
ku dobiwa lexi nga cukumetiwa kumbe lexi nga lahleka mara carry on va dobi na va dobiwa,Ku dobiwa lexi nga cukumetiwa kumbe lexi nga lahleka...... Mara carry on va dobi na va dobiwa,1442490853121945601
angahayi koti haha lol tshikani va fi vati fela na prince boateng,"Angahayi koti @Marks_Nkuna: Haha""@TheFakeVongan: Lol tshikani va fi Vati fela na... #Halla_Madrid #Kevin-Prince Boateng #friendsOfSchalke",438758568016510976
